explained_variance,fraction_var_unexplained,mse,cosine_similarity,activation_sparsity_l0,weight_sparsity,dead_features_pct,dead_features_count,total_latents,eval_dataset,model,layer,sae_train_dataset,sae_token_size,sae_expansion_factor,sae_k_value,sae_checkpoint_name,sae_token_size_mil
0.9045683473868248,0.09543165261317522,1.7218361058311344,0.9520308834694837,0.006944442101357632,3.164785812259652e-05,0.023111979166666668,213,9216,GAIR/lima,HuggingFaceTB/SmolLM2-135M,6,lmsys,124M,16,64,smollm2-sparsify-lmsys-124M-token-6_25-layers-16-expansion-64-k/layers.6,124.0
0.9758906849636273,0.024109315036372717,84.02125131885774,0.9280173694761147,0.013888888888888888,4.822530900128186e-05,0.1351996527777778,623,4608,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,25,INS,124M,8,64,smollm2-sparsify-INS-124M-token-6_25-layers-8-expansion-64-k/layers.25,124.0
0.9848896691478275,0.015110330852172543,52.6596837830566,0.9610885309990325,0.003472222222222222,2.8162827220512554e-05,0.21110026041666666,3891,18432,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,25,INS,124M,32,64,smollm2-sparsify-INS-124M-token-6_25-layers-32-expansion-64-k/layers.25,124.0
0.8637409049972394,0.13625909500276057,2.4584697330415604,0.92869750996877,0.013888879516541637,4.9732348998077214e-05,0.013237847222222222,61,4608,GAIR/lima,HuggingFaceTB/SmolLM2-135M,6,lmsys,124M,8,64,smollm2-sparsify-lmsys-124M-token-6_25-layers-8-expansion-64-k/layers.6,124.0
0.9858007213088468,0.01419927869115328,49.48465610308712,0.961815327879521,0.003472222222222222,2.929310721810907e-05,0.2038845486111111,3758,18432,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,25,EQ,124M,32,64,smollm2-sparsify-EQ-124M-token-6_25-layers-32-expansion-64-k/layers.25,124.0
0.9730401147833373,0.026959885216662708,80.36005256926083,0.9279329434120934,0.013888888888888888,4.822530900128186e-05,0.11067708333333333,510,4608,GAIR/lima,HuggingFaceTB/SmolLM2-135M,25,INS,124M,8,64,smollm2-sparsify-INS-124M-token-6_25-layers-8-expansion-64-k/layers.25,124.0
0.9069414958012573,0.09305850419874277,1.6790183141176378,0.9538157546154235,0.006944439289653457,3.7110883567947894e-05,0.026584201388888888,245,9216,GAIR/lima,HuggingFaceTB/SmolLM2-135M,6,INS,124M,16,64,smollm2-sparsify-INS-124M-token-6_25-layers-16-expansion-64-k/layers.6,124.0
0.9833282039563747,0.016671796043625335,49.69406938207915,0.9612899997436912,0.003472222222222222,2.8162827220512554e-05,0.1565212673611111,2885,18432,GAIR/lima,HuggingFaceTB/SmolLM2-135M,25,INS,124M,32,64,smollm2-sparsify-INS-124M-token-6_25-layers-32-expansion-64-k/layers.25,124.0
0.9255951807711995,0.07440481922880048,1.461115753668337,0.9601343429346881,0.003472221665639348,2.7880256311618723e-05,0.0634765625,1170,18432,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,6,lmsys,124M,32,64,smollm2-sparsify-lmsys-124M-token-6_25-layers-32-expansion-64-k/layers.6,124.0
0.9840277381987367,0.015972261801263363,55.663523451823785,0.961144638276948,0.003472222222222222,2.8162827220512554e-05,0.21278211805555555,3922,18432,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,25,PRE,124M,32,64,smollm2-sparsify-PRE-124M-token-6_25-layers-32-expansion-64-k/layers.25,124.0
